id,hierarchy,galil,kahal,name,settlement_type,pop,year,region,modern_name,viv,pow,geocode,lat,lon,kahal_id,subunit
629,,Rus,Żywotow,Bułhajowka,village,5,1765,BRT,Buhaivka,Bracław,Bracław,BRC_ZYWOTOW,49.31192,29.57344,314,
630,,Rus,Żywotow,Teleżynce,village,6,1765,BRT,Telizhyntsi,Bracław,Bracław,BRC_ZYWOTOW,49.33646078,29.57055372,314,
631,,Rus,Żywotow,Michalowka,village,3,1765,BRT,Mykhailivka,Bracław,Bracław,BRC_ZYWOTOW,49.36899491,29.54861261,314,
632,,Rus,Żywotow,Członowica,village,4,1765,BRT,Chovnovytsia,Bracław,Bracław,BRC_ZYWOTOW,49.35755738,29.46224213,314,
633,,Rus,Żywotow,Zakryniec,village,4,1765,BRT,Zakrenich’ye,Bracław,Bracław,BRC_ZYWOTOW,49.33944094,29.49554443,314,
634,,Rus,Żywotow,Skomoroszki,village,5,1765,BRT,Skomoroshky,Bracław,Bracław,BRC_ZYWOTOW,49.3302524,29.43544265,314,
635,,Rus,Żywotow,Popowka,village,4,1765,BRT,Popowka,Bracław,Bracław,BRC_ZYWOTOW,,,314,
636,,Rus,Żywotow,Werbowka,village,6,1765,BRT,Verbivka,Bracław,Bracław,BRC_ZYWOTOW,49.28903152,29.43399915,314,
637,,Rus,Żywotow,Skała,village,4,1765,BRT,Skala,Bracław,Bracław,BRC_ZYWOTOW,49.30089311,29.40079878,314,
638,,Rus,Żywotow,Rasłowka Mała,village,3,1765,BRT,Mala Rostivka,Bracław,Bracław,BRC_ZYWOTOW,49.23342,29.35696,314,
639,,Rus,Żywotow,Rasłowka Wielka,village,4,1765,BRT,Velyka Rostivka,Bracław,Bracław,BRC_ZYWOTOW,49.243,29.37604,314,
640,,Rus,Żywotow,Sołochobowka,village,3,1765,BRT,Solohubivka,Bracław,Bracław,BRC_ZYWOTOW,49.24702229,29.4472793,314,
641,,Rus,Żywotow,Rużyczna,village,6,1765,BRT,Rozhychna,Bracław,Bracław,BRC_ZYWOTOW,49.18439632,29.61536407,314,
642,,Rus,Żywotow,Sabarowka,village,10,1765,BRT,Sabarivka,Bracław,Bracław,BRC_ZYWOTOW,49.1367996,29.650383,314,
643,,Rus,Żywotow,Kniżokrynica,village,10,1765,BRT,Kniazha Krynytsia,Bracław,Bracław,BRC_ZYWOTOW,49.09747539,29.74067688,314,
644,,Rus,Żywotow,Polanieckie,village,4,1765,BRT,Polovynchyk,Bracław,Bracław,BRC_ZYWOTOW,49.02256092,29.73209381,314,
645,,Rus,Żywotow,Szabaszłowka,village,5,1765,BRT,Shabastivka,Bracław,Bracław,BRC_ZYWOTOW,49.05504,29.73407,314,
646,,Rus,Żywotow,Iwachny,village,5,1765,BRT,Ivakhny,Bracław,Bracław,BRC_ZYWOTOW,49.09261934,29.84221936,314,
647,,Rus,Żywotow,Osieczna,village,9,1765,BRT,Osychna,Bracław,Bracław,BRC_ZYWOTOW,49.21961535,29.62875366,314,
648,,Rus,Żywotow,Sitkowce,village,6,1765,BRT,Sytkivtsi,Bracław,Bracław,BRC_ZYWOTOW,48.90932,29.19871,314,
649,,Rus,Żywotow,Hołodki,village,7,1765,BRT,Holodky,Bracław,Bracław,BRC_ZYWOTOW,49.2743335,29.6528286,314,
650,,Rus,Żywotow,Oratow,village,9,1765,BRT,Orativ,Bracław,Bracław,BRC_ZYWOTOW,49.1872013,29.52876091,314,
651,,Rus,Żywotow,Honoratka,village,2,1765,BRT,Honoratka,Bracław,Bracław,BRC_ZYWOTOW,49.14376236,29.52026367,314,
652,,Rus,Żywotow,Zarudzie,village,9,1765,BRT,Zaruddia,Bracław,Bracław,BRC_ZYWOTOW,49.15375557,29.47889328,314,
653,,Rus,Żywotow,Oratowka,village,4,1765,BRT,Orativka,Bracław,Bracław,BRC_ZYWOTOW,49.17250143,29.58583832,314,
654,,Rus,Żywotow,Łukaszowka,city,35,1765,BRT,Lukashivka,Bracław,Bracław,BRC_ZYWOTOW,49.15745,29.75492,314,
655,,Rus,Żywotow,Chmielowka,village,2,1765,BRT,Khmelivka,Bracław,Bracław,BRC_ZYWOTOW,49.19741009,29.7650528,314,
656,,Rus,Żywotow,Jaczkowicze,village,4,1765,BRT,Yushkivtsi,Bracław,Bracław,BRC_ZYWOTOW,49.16419575,29.6957016,314,
657,,Rus,Żywotow,Nowosiulka,village,3,1765,BRT,Novosëlka,Bracław,Bracław,BRC_ZYWOTOW,49.09320403,29.70600128,314,
658,,Rus,Żywotow,Podwysokie,village,5,1765,BRT,Pidvysoke,Bracław,Bracław,BRC_ZYWOTOW,49.07409081,29.59733963,314,
659,,Rus,Żywotow,Frantkowka,village,4,1765,BRT,Frontivka,Bracław,Bracław,BRC_ZYWOTOW,49.09932995,29.55227852,314,
660,,Rus,Żywotow,Bałabanowka,village,4,1765,BRT,Balabanivka,Bracław,Bracław,BRC_ZYWOTOW,49.11304027,29.61030006,314,
661,,Rus,Żywotow,Część Wsi Sabarowki W. Worcella,village,3,1765,BRT,Sabarivka,Bracław,Bracław,BRC_ZYWOTOW,49.13778,29.66175,314,
662,,Rus,Żywotow,Juszkowce,village,4,1765,BRT,Yushkivtsi,Bracław,Bracław,BRC_ZYWOTOW,49.16307326,29.69364166,314,
664,1,Rus,Lipowiec,Lipowiec,city,258,1765,BRT,Lypovets,Bracław,Bracław,BRC_LIPOWIEC,49.22776,29.05669,315,
665,,Rus,Lipowiec,Zozowka,village,4,1765,BRT,Zozivka,Bracław,Bracław,BRC_LIPOWIEC,49.33037,28.9776,315,
666,,Rus,Lipowiec,Zozow,village,9,1765,BRT,Zoziv,Bracław,Bracław,BRC_LIPOWIEC,49.31388111,29.01394229,315,
667,,Rus,Lipowiec,Oczeretna,village,6,1765,BRT,Ocheretnia,Bracław,Bracław,BRC_LIPOWIEC,49.3366,29.12732,315,
668,,Rus,Lipowiec,Paryiowka,village,5,1765,BRT,Pariyevka,Bracław,Bracław,BRC_LIPOWIEC,49.34003494,29.17243797,315,
669,,Rus,Lipowiec,Lulince,village,4,1765,BRT,Liulintsy,Bracław,Bracław,BRC_LIPOWIEC,49.3236669,29.20794794,315,
670,,Rus,Lipowiec,Andruszowka,village,4,1765,BRT,Andrushivka,Bracław,Bracław,BRC_LIPOWIEC,49.36286,29.22176,315,
671,,Rus,Lipowiec,Pliskow,village,6,1765,BRT,Plyskiv,Bracław,Bracław,BRC_LIPOWIEC,49.36373073,29.27059559,315,
672,,Rus,Lipowiec,Czerniawka,village,4,1765,BRT,Cherniavka,Bracław,Bracław,BRC_LIPOWIEC,49.33326262,29.3456573,315,
673,,Rus,Lipowiec,Czahow,village,6,1765,BRT,Chahiv,Bracław,Bracław,BRC_LIPOWIEC,49.2151,29.32797,315,
674,,Rus,Lipowiec,Medowka,village,6,1765,BRT,Medivka,Bracław,Bracław,BRC_LIPOWIEC,49.26189,29.33984,315,
675,,Rus,Lipowiec,Kożanka,village,5,1765,BRT,Kozhanka,Bracław,Bracław,BRC_LIPOWIEC,49.29951,29.27776,315,
676,,Rus,Lipowiec,Oczytkow,village,3,1765,BRT,Ochytkiv,Bracław,Bracław,BRC_LIPOWIEC,49.30415,29.22706,315,
677,,Rus,Lipowiec,Bohdanowka,village,5,1765,BRT,Bohdanivka,Bracław,Bracław,BRC_LIPOWIEC,49.30092,29.19878,315,
678,,Rus,Lipowiec,Napadowka,village,7,1765,BRT,Napadivka,Bracław,Bracław,BRC_LIPOWIEC,49.27553,29.13312,315,
679,,Rus,Lipowiec,Rososze,village,12,1765,BRT,Rososha,Bracław,Bracław,BRC_LIPOWIEC,49.24812,29.18989,315,
680,,Rus,Lipowiec,Skitka,village,3,1765,BRT,Skytka,Bracław,Bracław,BRC_LIPOWIEC,49.21396,29.15328,315,
681,,Rus,Lipowiec,Kamionka,village,2,1765,BRT,Kaminka,Bracław,Bracław,BRC_LIPOWIEC,49.2,29.05,315,
682,,Rus,Lipowiec,Do Oczytkowa,village,2,1765,BRT,Ochytkiv,Bracław,Bracław,BRC_LIPOWIEC,49.30415,29.22706,315,
684,1,Rus,Trostianiec,Trostianiec,town,119,1765,BRT,Trostyanets,Bracław,Bracław,BRC_TROSTIANIEC,48.51205578,29.21607971,316,
685,,Rus,Trostianiec,Natiahayłowka,village,6,1765,BRT,Trostyanets,Bracław,Bracław,BRC_TROSTIANIEC,48.50915,29.22742,316,
686,,Rus,Trostianiec,Kaczorowka,village,3,1765,BRT,Trostyanets,Bracław,Bracław,BRC_TROSTIANIEC,48.50915,29.22742,316,
687,,Rus,Trostianiec,Stratyiowka,village,3,1765,BRT,Trostyanets,Bracław,Bracław,BRC_TROSTIANIEC,48.51410269,29.26809311,316,
688,,Rus,Trostianiec,Budy,village,7,1765,BRT,Budy,Bracław,Bracław,BRC_TROSTIANIEC,48.46971,29.23465,316,
689,,Rus,Trostianiec,Sewerynowka,village,5,1765,BRT,Lotkivka,Bracław,Bracław,BRC_TROSTIANIEC,48.51433012,29.1796875,316,
690,,Rus,Trostianiec,Skibince,village,10,1765,BRT,Skybyntsi,Bracław,Bracław,BRC_TROSTIANIEC,48.5615563,29.35572624,316,
691,,Rus,Trostianiec,Hłuboczek,village,3,1765,BRT,Hlybochok,Bracław,Bracław,BRC_TROSTIANIEC,48.5329758,29.40422058,316,
692,,Rus,Trostianiec,Michałowka,village,4,1765,BRT,Mikhalëvka,Bracław,Bracław,BRC_TROSTIANIEC,48.55,29.45,316,
693,,Rus,Trostianiec,Batog,village,12,1765,BRT,Chetvertynivka,Bracław,Bracław,BRC_TROSTIANIEC,48.58966,29.28583,316,
695,1,Rus,Obodowka,Obodowka,town,33,1765,BRT,Obodovka Staraya,Bracław,Bracław,BRC_OBODOWKA,48.40094425,29.24251556,317,
696,,Rus,Obodowka,Bałanowka,village,24,1765,BRT,Balanivka,Bracław,Bracław,BRC_OBODOWKA,48.39570144,29.38705444,317,
697,,Rus,Obodowka,Piatkowka,village,15,1765,BRT,Piatkivka,Bracław,Bracław,BRC_OBODOWKA,48.31939159,29.38422203,317,
698,,Rus,Obodowka,Żabokrzyczka,village,9,1765,BRT,Zhabokrychka,Bracław,Bracław,BRC_OBODOWKA,48.31951524,29.31072473,317,
699,,Rus,Obodowka,Kataszyn,village,6,1765,BRT,Katashyn,Bracław,Bracław,BRC_OBODOWKA,48.3198992,29.27434868,317,
700,,Rus,Obodowka,Bondurowka,village,7,1765,BRT,Bondurivka,Bracław,Bracław,BRC_OBODOWKA,48.30300248,29.22296028,317,
701,,Rus,Obodowka,Torkanowka,village,13,1765,BRT,Torkanivka,Bracław,Bracław,BRC_OBODOWKA,48.32143498,29.14876467,317,
702,,Rus,Obodowka,Cybolowka,village,10,1765,BRT,Tsybulivka,Bracław,Bracław,BRC_OBODOWKA,48.38052766,29.08727181,317,
703,,Rus,Obodowka,Konstantynogrod,village,8,1765,BRT,Antonovka,Bracław,Bracław,BRC_OBODOWKA,48.64362,29.50341,317,
704,,Rus,Obodowka,Gordyiowka,village,7,1765,BRT,Horodiivka,Bracław,Bracław,BRC_OBODOWKA,48.52092511,29.31959152,317,
705,,Rus,Obodowka,Słoboda,village,4,1765,BRT,Nova Obodivka,Bracław,Bracław,BRC_OBODOWKA,48.41345,29.2529,317,
706,,Rus,Obodowka,Kosurzyńce,village,5,1765,BRT,Kosharyntsi,Bracław,Bracław,BRC_OBODOWKA,48.4898981,29.43919573,317,
707,,Rus,Obodowka,Sumowka,village,7,1765,BRT,Sumivka,Bracław,Bracław,BRC_OBODOWKA,48.48300955,29.49000673,317,
708,,Rus,Obodowka,Kruszynowka,village,7,1765,BRT,Krushynivka,Bracław,Bracław,BRC_OBODOWKA,48.48434906,29.5769051,317,
709,,Rus,Obodowka,Czetwertynowka,village,11,1765,BRT,Chetvertynivka,Bracław,Bracław,BRC_OBODOWKA,48.58932585,29.27066803,317,
710,,Rus,Obodowka,Ulanica,village,3,1765,BRT,Olianytsia,Bracław,Bracław,BRC_OBODOWKA,48.61089493,29.2294693,317,
711,,Rus,Obodowka,Białowosowka,village,8,1765,BRT,Bilousivka,Bracław,Bracław,BRC_OBODOWKA,48.66148,29.13498,317,
712,,Rus,Obodowka,Mańkoweczka,village,3,1765,BRT,Mankivka,Bracław,Bracław,BRC_OBODOWKA,48.72754,29.10364,317,
713,,Rus,Obodowka,Bubnowka,village,10,1765,BRT,Bubnivka,Bracław,Bracław,BRC_OBODOWKA,48.71988,29.31004,317,
714,,Rus,Obodowka,Żerdenowka,village,6,1765,BRT,Zherdenivka,Bracław,Bracław,BRC_OBODOWKA,48.71438,29.38587,317,
715,,Rus,Obodowka,Sobolowka,village,12,1765,BRT,Sobolivka,Bracław,Bracław,BRC_OBODOWKA,48.62124497,29.47513337,317,
716,,Rus,Obodowka,Orłowka,village,7,1765,BRT,Orlivka,Bracław,Bracław,BRC_OBODOWKA,48.58614732,29.59353511,317,
717,,Rus,Obodowka,Mełanowka,village,8,1765,BRT,Metanivka,Bracław,Bracław,BRC_OBODOWKA,48.54561973,29.53596736,317,
718,,Rus,Obodowka,Brodek,village,4,1765,BRT,Bridok,Bracław,Bracław,BRC_OBODOWKA,48.58668747,29.51187873,317,
719,,Rus,Obodowka,Pietraszowka,village,5,1765,BRT,Petrashivka,Bracław,Bracław,BRC_OBODOWKA,48.52966998,29.45512756,317,
720,,Rus,Obodowka,Poburka,village,11,1765,BRT,Pobirka,Bracław,Bracław,BRC_OBODOWKA,48.58263622,29.43471346,317,
721,,Rus,Obodowka,Stepaszki,village,8,1765,BRT,Stepashky,Bracław,Bracław,BRC_OBODOWKA,48.73137,29.14297,317,
722,,Rus,Obodowka,Czarpaczka,village,5,1765,BRT,Kharpachka,Bracław,Bracław,BRC_OBODOWKA,48.7412023,29.21056672,317,
723,,Rus,Obodowka,Jarmolince,village,10,1765,BRT,Yarmolyntsi,Bracław,Bracław,BRC_OBODOWKA,48.7598,29.27666,317,
725,1,Rus,Berszada,Berszada,city,438,1765,BRT,Bershad,Bracław,Bracław,BRC_BERSZADA,48.36354,29.51463,318,
726,,Rus,Berszada,Woytowka,village,25,1765,BRT,Viitivka,Bracław,Bracław,BRC_BERSZADA,48.42257,29.54497,318,
727,,Rus,Berszada,Zawadowka,village,11,1765,BRT,Zavadivka,Bracław,Bracław,BRC_BERSZADA,48.512,29.54599,318,
728,,Rus,Berszada,Krasnosiolka,village,15,1765,BRT,Krasnosilka,Bracław,Bracław,BRC_BERSZADA,48.50334,29.62515,318,
729,,Rus,Berszada,Rakowka,village,8,1765,BRT,Rakovka,Bracław,Bracław,BRC_BERSZADA,48.53333,29.66667,318,
730,,Rus,Berszada,Chmarowka,village,10,1765,BRT,Rakovka,Bracław,Bracław,BRC_BERSZADA,48.5096581,29.665801,318,
731,,Rus,Berszada,Mańkowka,village,14,1765,BRT,Mankivka,Bracław,Bracław,BRC_BERSZADA,48.48363,29.6367,318,
732,,Rus,Berszada,Szumiłow,village,7,1765,BRT,Shumyliv,Bracław,Bracław,BRC_BERSZADA,48.47579,29.67709,318,
733,,Rus,Berszada,Berezki,village,12,1765,BRT,Berizky-Bershadski,Bracław,Bracław,BRC_BERSZADA,48.41499,29.72622,318,
734,,Rus,Berszada,Łuowata,village,10,1765,BRT,Luhova,Bracław,Bracław,BRC_BERSZADA,48.36679,29.74248,318,
735,,Rus,Berszada,Uscie,village,19,1765,BRT,Ustia,Bracław,Bracław,BRC_BERSZADA,48.37859,29.67281,318,
736,,Rus,Berszada,Kiryowka,village,14,1765,BRT,Velyka Kyriivka,Bracław,Bracław,BRC_BERSZADA,48.37563,29.62484,318,
737,,Rus,Berszada,Kiryiuweczka,village,13,1765,BRT,Mala Kyriivka,Bracław,Bracław,BRC_BERSZADA,48.33299545,29.66335131,318,
738,,Rus,Berszada,Osijowka,village,24,1765,BRT,Partyzanske,Bracław,Bracław,BRC_BERSZADA,48.32702373,29.73194266,318,
739,,Rus,Berszada,Sahutow,village,18,1765,BRT,Solhutove,Bracław,Bracław,BRC_BERSZADA,48.32966,29.84764,318,
740,,Rus,Berszada,Kiedraszowka,village,11,1765,BRT,Kydrasivka,Bracław,Bracław,BRC_BERSZADA,48.24565735,29.72949297,318,
741,,Rus,Berszada,Lubaszowka,village,10,1765,BRT,Lyubashivka,Bracław,Bracław,BRC_BERSZADA,48.23333,29.71667,318,
742,,Rus,Berszada,Michayłowka,village,3,1765,BRT,Mykhailivka,Bracław,Bracław,BRC_BERSZADA,48.23209,29.65836,318,
743,,Rus,Berszada,Romanowka,village,16,1765,BRT,Romanivka,Bracław,Bracław,BRC_BERSZADA,48.26194,29.67413,318,
744,,Rus,Berszada,Lesnicze,village,17,1765,BRT,Lisnyche,Bracław,Bracław,BRC_BERSZADA,48.25912,29.58813,318,
745,,Rus,Berszada,Rohuzka,village,12,1765,BRT,Rohizka,Bracław,Bracław,BRC_BERSZADA,48.2465,29.44286,318,
746,,Rus,Berszada,Jałaniec,village,20,1765,BRT,Yalanets,Bracław,Bracław,BRC_BERSZADA,48.30089,29.4668,318,
747,,Rus,Berszada,Berłowka,village,16,1765,BRT,Byrlivka,Bracław,Bracław,BRC_BERSZADA,48.37472477,29.45709229,318,
749,1,Rus,Tulczyn,Tulczyn,city,307,1765,BRT,Tulchyn,Bracław,Bracław,BRC_TULCZYN,48.67397,28.86848,319,
750,,Rus,Tulczyn,Nesterwarka,village,4,1765,BRT,Nestervarka,Bracław,Bracław,BRC_TULCZYN,48.68756,28.86321,319,
751,,Rus,Tulczyn,Annopol,village,5,1765,BRT,Hannopil,Bracław,Bracław,BRC_TULCZYN,48.63108,28.94372,319,
752,,Rus,Tulczyn,Kiernasowka,village,3,1765,BRT,Kyrnasivka,Bracław,Bracław,BRC_TULCZYN,48.59183,28.97923,319,
753,,Rus,Tulczyn,Kiernasowka,village,6,1765,BRT,Kyrnasivka,Bracław,Bracław,BRC_TULCZYN,48.59183,28.97923,319,
754,,Rus,Tulczyn,Odaie,village,6,1765,BRT,Odai,Bracław,Bracław,BRC_TULCZYN,48.5820584,28.89644623,319,
755,,Rus,Tulczyn,Białousowka,village,4,1765,BRT,Bilousivka,Bracław,Bracław,BRC_TULCZYN,48.66148,29.13498,319,
756,,Rus,Tulczyn,Woytowka,village,9,1765,BRT,Woytowka,Bracław,Bracław,BRC_TULCZYN,,,319,
757,,Rus,Tulczyn,Zofipol,village,5,1765,BRT,Zofipol,Bracław,Bracław,BRC_TULCZYN,,,319,
758,,Rus,Tulczyn,Kleban,village,6,1765,BRT,Kleban,Bracław,Bracław,BRC_TULCZYN,48.66074,29.01622,319,
759,,Rus,Tulczyn,Bogdanowka,village,5,1765,BRT,Bohdanivka,Bracław,Bracław,BRC_TULCZYN,48.64087,29.11049,319,
760,,Rus,Tulczyn,Wasylowka,village,5,1765,BRT,Vasylivka,Bracław,Bracław,BRC_TULCZYN,48.70698038,29.10401634,319,
761,,Rus,Tulczyn,Huty,village,5,1765,BRT,Huty,Bracław,Bracław,BRC_TULCZYN,48.66779,29.10612,319,
762,,Rus,Tulczyn,Michayłówka,village,4,1765,BRT,Mykhailivka,Bracław,Bracław,BRC_TULCZYN,48.72505,29.03029,319,
763,,Rus,Tulczyn,Chołodowka,village,7,1765,BRT,Kholodivka,Bracław,Bracław,BRC_TULCZYN,48.70627,28.97439,319,
764,,Rus,Tulczyn,Zacharyaszowka,village,4,1765,BRT,Zakhar’yashevka,Bracław,Bracław,BRC_TULCZYN,48.73333,28.95,319,
765,,Rus,Tulczyn,Kruszczynce,village,4,1765,BRT,Zarichne,Bracław,Bracław,BRC_TULCZYN,48.69798,28.79351,319,
766,,Rus,Tulczyn,Hrynenki,village,5,1765,BRT,Hrynenky,Bracław,Bracław,BRC_TULCZYN,48.77542,28.91046,319,
767,,Rus,Tulczyn,Kobylowka,village,4,1765,BRT,Suvorovske,Bracław,Bracław,BRC_TULCZYN,48.62833,28.82852,319,
768,,Rus,Tulczyn,Icka,village,8,1765,BRT,Icka,Bracław,Bracław,BRC_TULCZYN,,,319,
769,,Rus,Tulczyn,Kopijowka,village,9,1765,BRT,Kopiivka,Bracław,Bracław,BRC_TULCZYN,48.71118,28.72419,319,
770,,Rus,Tulczyn,Saingrodek,village,2,1765,BRT,Saingrodek,Bracław,Bracław,BRC_TULCZYN,,,319,
771,,Rus,Tulczyn,Zurawlowka,village,7,1765,BRT,Zhuravlivka,Bracław,Bracław,BRC_TULCZYN,48.64127,28.72332,319,
772,,Rus,Tulczyn,Tymanowka,village,22,1765,BRT,Tymanivka,Bracław,Bracław,BRC_TULCZYN,48.57284,28.8404,319,
773,,Rus,Tulczyn,Przedmieście Tulczyńskie,village,6,1765,BRT,Przedmieście Tulczyńskie,Bracław,Bracław,BRC_TULCZYN,,,319,
775,1,Rus,Brahiłow,Brahiłow,city,638,1765,BRT,Brayiliv,Bracław,Bracław,BRC_BRAHILOW,49.10671,28.16472,320,
776,,Rus,Brahiłow,Hamernia Brahiłowska,village,4,1765,BRT,Brayiliv,Bracław,Bracław,BRC_BRAHILOW,49.10671,28.16472,320,
777,,Rus,Brahiłow,Siomaki,village,15,1765,BRT,Ramarnya,Bracław,Bracław,BRC_BRAHILOW,49.11455717,28.09410095,320,
778,,Rus,Brahiłow,Nowosielice,village,4,1765,BRT,Novoselytsia,Bracław,Bracław,BRC_BRAHILOW,49.16999,28.04459,320,
779,,Rus,Brahiłow,Poczapince,village,5,1765,BRT,Pochapyntsi,Bracław,Bracław,BRC_BRAHILOW,49.21536,28.04316,320,
780,,Rus,Brahiłow,Maydan Poczapiński,village,3,1765,BRT,Pochapyntsi,Bracław,Bracław,BRC_BRAHILOW,49.21536,28.04316,320,
781,,Rus,Brahiłow,Lisianka,village,7,1765,BRT,Lysianka,Bracław,Bracław,BRC_BRAHILOW,49.19026,28.13231,320,
782,,Rus,Brahiłow,Machnowka,village,11,1765,BRT,Makhnivka,Bracław,Bracław,BRC_BRAHILOW,49.19015,28.15422,320,
783,,Rus,Brahiłow,Pułtowce,village,2,1765,BRT,Pultivtsi,Bracław,Bracław,BRC_BRAHILOW,49.18221,28.18781,320,
784,,Rus,Brahiłow,Szyroka Grobla,village,14,1765,BRT,Shyroka Hreblia,Bracław,Bracław,BRC_BRAHILOW,49.16436,28.24752,320,
785,,Rus,Brahiłow,Ilkowka,village,5,1765,BRT,Ilkivka,Bracław,Bracław,BRC_BRAHILOW,49.14231,28.29085,320,
786,,Rus,Brahiłow,Dymidowka,village,7,1765,BRT,Demydivka,Bracław,Bracław,BRC_BRAHILOW,49.11681,28.25368,320,
787,,Rus,Brahiłow,Lelaki,village,2,1765,BRT,Lilyaki,Bracław,Bracław,BRC_BRAHILOW,49.06667,28.13333,320,
788,,Rus,Brahiłow,Zmirynka Wielka,village,4,1765,BRT,Zhmerynka,Bracław,Bracław,BRC_BRAHILOW,49.03523,28.11405,320,
789,,Rus,Brahiłow,Zmirynka Mała,village,7,1765,BRT,Mala Zhmerynka,Bracław,Bracław,BRC_BRAHILOW,49.01313,28.10035,320,
790,,Rus,Brahiłow,Noskowce,village,16,1765,BRT,Noskivtsi,Bracław,Bracław,BRC_BRAHILOW,48.95242961,27.97722464,320,
791,,Rus,Brahiłow,Słoboda Noskowiecka,village,2,1765,BRT,Sloboda-Noskovetska,Bracław,Bracław,BRC_BRAHILOW,48.97719,27.99894,320,
792,,Rus,Brahiłow,Dziatow,village,3,1765,BRT,Sidava,Bracław,Bracław,BRC_BRAHILOW,49.03263,28.16793,320,
793,,Rus,Brahiłow,Stanisławczyk,village,22,1765,BRT,Stanislavchyk,Bracław,Bracław,BRC_BRAHILOW,48.96887,28.106,320,
794,,Rus,Brahiłow,Budki,village,8,1765,BRT,Budky,Bracław,Bracław,BRC_BRAHILOW,48.95638,28.20651,320,
795,,Rus,Brahiłow,Żukowce,village,5,1765,BRT,Zhukivtsi,Bracław,Bracław,BRC_BRAHILOW,49.01045,28.1834,320,
796,,Rus,Brahiłow,Potok,village,17,1765,BRT,Potoky,Bracław,Bracław,BRC_BRAHILOW,49.03416819,28.23330054,320,
797,,Rus,Brahiłow,Ryżawka,village,9,1765,BRT,Ryzhavka,Bracław,Bracław,BRC_BRAHILOW,49.03007,28.29377,320,
798,,Rus,Brahiłow,Ludowka,village,4,1765,BRT,Liudavka,Bracław,Bracław,BRC_BRAHILOW,49.1551,28.12467,320,
799,,Rus,Brahiłow,Mohylowka,village,5,1765,BRT,Mohylivka,Bracław,Bracław,BRC_BRAHILOW,49.09448,28.29979,320,
801,1,Rus,Wirzchowka,Wirzchowka,city,105,1765,BRT,Verkhivka,Bracław,Bracław,BRC_ZWIERZCHOWKA,48.44192,29.16461,321,
802,,Rus,Wirzchowka,Kozince,village,5,1765,BRT,Kozyntsi,Bracław,Bracław,BRC_ZWIERZCHOWKA,48.45725,29.11623,321,
803,,Rus,Wirzchowka,Sawince,village,11,1765,BRT,Savyntsi,Bracław,Bracław,BRC_ZWIERZCHOWKA,48.47805,29.06069,321,
804,,Rus,Wirzchowka,Kitaygrod,village,9,1765,BRT,Kitay Gorod,Bracław,Bracław,BRC_ZWIERZCHOWKA,48.48875008,28.99748646,321,
805,,Rus,Wirzchowka,Kapusciany,village,19,1765,BRT,Kunyche,Bracław,Bracław,BRC_ZWIERZCHOWKA,48.4898981,28.96630698,321,
806,,Rus,Wirzchowka,Demkowka,village,20,1765,BRT,Demkivka,Bracław,Bracław,BRC_ZWIERZCHOWKA,48.53748,29.08689,321,
807,,Rus,Wirzchowka,Aleksandrowka,village,12,1765,BRT,Oleksandrivka,Bracław,Bracław,BRC_ZWIERZCHOWKA,48.5273,29.09212,321,
808,,Rus,Wirzchowka,Kiszkanowka,village,12,1765,BRT,Kiszkanowka,Bracław,Bracław,BRC_ZWIERZCHOWKA,,,321,
810,1,Rus,Pieczara,Pieczara,city,135,1765,BRT,Pechera,Bracław,Bracław,BRC_PECZARA,48.85556695,28.72255325,322,
811,,Rus,Pieczara,Sokolce,village,5,1765,BRT,Sokilets,Bracław,Bracław,BRC_PECZARA,48.87115111,28.72075081,322,
812,,Rus,Pieczara,Mazurowska,village,2,1765,BRT,Mazurivka,Bracław,Bracław,BRC_PECZARA,48.66324673,28.80864143,322,
813,,Rus,Pieczara,Dańkowka,village,4,1765,BRT,Pechera,Bracław,Bracław,BRC_PECZARA,48.8300346,28.73062134,322,
814,,Rus,Pieczara,Pietraszowka,village,2,1765,BRT,Petrashivka,Bracław,Bracław,BRC_PECZARA,48.80381085,28.66641998,322,
815,,Rus,Pieczara,Szołudki,village,5,1765,BRT,Sholudky,Bracław,Bracław,BRC_PECZARA,48.90828505,28.78975868,322,
816,,Rus,Pieczara,Buszynka,village,4,1765,BRT,Mala Bushynka,Bracław,Bracław,BRC_PECZARA,48.88678684,28.75396729,322,
817,,Rus,Pieczara,Zabuże,village,4,1765,BRT,Zabuzhzhia,Bracław,Bracław,BRC_PECZARA,48.8791107,28.77010345,322,
818,,Rus,Pieczara,Pałanka,village,2,1765,BRT,Pałanka,Bracław,Bracław,BRC_PECZARA,,,322,
819,,Rus,Pieczara,Ostapkowce,village,4,1765,BRT,Ostapkivtsi,Bracław,Bracław,BRC_PECZARA,48.8805,28.82497,322,
821,1,Rus,Manasterzysko,Manasterzysko,city,107,1765,BRT,Zavallya,Bracław,Bracław,BRC_MONASTERZYSKA,48.99801483,29.80247498,323,
822,,Rus,Manasterzysko,Cheyłowa,village,7,1765,BRT,Kheilove,Bracław,Bracław,BRC_MONASTERZYSKA,48.97480879,29.91645813,323,
823,,Rus,Manasterzysko,Matwijowka,village,8,1765,BRT,Matveikha,Bracław,Bracław,BRC_MONASTERZYSKA,49.00345992,29.8952303,323,
824,,Rus,Manasterzysko,Leskowa,village,3,1765,BRT,Les’kovo,Bracław,Bracław,BRC_MONASTERZYSKA,48.99463598,29.87560272,323,
