line_id,code,jg_id,name,enc_name,presence_type,year_code,upper_bound,lower_bound,mid_range,prov,dist,area,note,entry_source,ziv_yearcode,enc_page,lat,lon,display_name,osm_id,wikidata_id,name_he,name_sim,match_status
492,EKT_ALK_GRK,-1047425.0,Gorkaia,GORKAYA,community_founded,1850,1850.0,1850.0,1850.0,Ekaterinoslav,Aleksandrovsk,Mainland Russia,מושבה חקלאית יהודית,Ziv,1850,443.0,,,,,,,,not_found
493,MGL_GRK_GRK,-1943561.0,Gorki,GORKI,community_present,1643,1643.0,1643.0,1643.0,Mogilev,Gorki,Pale,,Ziv,1643,443.0,54.289463,30.9810782,"Горкі, Горацкі раён, Магілёўская вобласць, Беларусь",242978991.0,Q954812,הורקי,1.0,matched_db_api
494,GLC_CRC_GRLC,-502493.0,Gorlice,GORLICE,community_present,18EX,1850.0,1800.0,1825.0,Galicia,Gorlice,Galicia,,Shn,,93.0,49.65829,21.1593832,"Gorlice, powiat gorlicki, województwo małopolskie, Polska",1763537486.0,Q947521,גורליצה,1.0,matched_db_api
495,EKT_BKH_GRLV,-1040044.0,Gorlovka,GORLOVKA,jews_arrived,19XX,1939.0,1900.0,1920.0,Ekaterinoslav,Bakhmut,Mainland Russia,,Ziv,18LX,444.0,48.3058686,38.0027664,"Горлівка, Донецька область, Україна",256613740.0,Q157260,הורליבקה,1.0,matched_db_api
496,KIV_RDM_GRNS,-1039397.0,Gornostaipol,GORNOSTIPOL,POP,1765,1765.0,1765.0,1765.0,Kiev,Radomysl,Pale,,Ziv,1765,445.0,51.071659,30.261841,"Лапутьки, Київська область, Україна",337512124.0,Q3543790,,1.0,matched_db_api
497,MGL_RGC_GRDT,-1946198.0,Gorodets,GORODETS,POP,1847,1847.0,1847.0,1847.0,Mogilev,Rogachev,Pale,,Ziv,1847,445.0,52.974869,30.60705,"Меркулавічы, Чачэрскі раён, Гомельская вобласць, Беларусь",243042375.0,Q4290999,,1.0,matched_refined
498,VTB_GRD_GRDK,-1943311.0,Gorodok,GORODOK (I),first_mention,17MX,1775.0,1750.0,1750.0,Vitebsk,Gorodok,Pale,,Ziv,17MX,445.0,55.4614306,29.9872766,"Гарадок, Гарадоцкі раён, Віцебская вобласць, Беларусь",242978970.0,Q954265,הרדוק,1.0,matched_db_api
499,POD_KMN_GRDK,-1040045.0,Gorodok,GORODOK (II),jews_arrived,1630,1630.0,1630.0,1630.0,Podolia,Kamenets-Podolsk,Pale,,Ziv,1630,446.0,49.1652124,26.5865127,"Городок, Хмельницька область, Україна",313201927.0,Q219856,,1.0,matched_db_api
500,KIV_CHR_GRDS,-1039430.0,Gorodishche,GORODYSHCHE,POP,1897,1897.0,1897.0,1897.0,Kiev,Cherkasy,Pale,,Ziv,1897,446.0,49.2903792,31.4446702,"Городище, Городищенська міська громада, Черкаський район, Черкаська область, 19502, Україна",337564052.0,Q219869,,1.0,matched_nominatim
501,MNS_RCH_GRVL,-1943333.0,Gorval,GORVAL,POP,1789,1789.0,1789.0,1789.0,Minsk,Riechitsa,Pale,,Ziv,1789,446.0,52.570889,30.190239,"Глыбаўскі сельскі Савет, Рэчыцкі раён, Гомельская вобласць, Беларусь",243043183.0,Q4143771,,1.0,matched_db_api
502,MGL_CHS_GRY,-1943335.0,Gory,GORY,POP,1897,1897.0,1897.0,1897.0,Mogilev,Chausy,Pale,,Ziv,18MX,446.0,54.267302,31.2040533,"Горы, Горацкі раён, Магілёўская вобласць, Беларусь",243044653.0,Q20468169,,1.0,matched_db_api
503,LBL_KRS_GRZK,-502638.0,Gorzków,GORZKOW,first_mention,18EX,1850.0,1800.0,1825.0,Lublin,Krasnystaw,Congress Poland,,Shn,,118.0,50.9457044,23.0012322,"Gorzków-Wieś, gmina Gorzków, powiat krasnostawski, województwo lubelskie, 22-315, Polska",7430170.0,Q5587058,,0.778,matched_refined
504,VTB_DVN_GLZM,-3208533.0,Glazmanka,GOSTINI,jews_arrived,18EX,1850.0,1800.0,1825.0,Vitebsk,Dvinsk,Pale,"הבונד, תרבות",Ziv,18EX,446.0,56.6161759,25.7858012,"Gaiziņi, Maiļupsala, Aiviekstes pagasts, Aizkraukles novads, LV-5120, Latvija",2073536693.0,,,manual,matched_manual
505,KIV_KIV_GSTM,-1039545.0,Gostomel,GOSTOMYL,jews_arrived,17EX,1750.0,1700.0,1725.0,Kiev,Kiev,Pale,,Ziv,17EX,447.0,50.58826,30.25909,"Гостомель, Гостомельська селищна громада, Бучанський район, Київська область, 08290, Україна",337519314.0,Q357038,הוסטומל,1.0,matched_nominatim
506,WRS_GST_GSTY,-502790.0,Gostynin,GOSTYNIN,jews_present,14LX,1500.0,1475.0,1475.0,Warszawa,Gostyn,Congress Poland,,Shn,,447.0,52.4287607,19.4612956,"Rataje, powiat gostyniński, województwo mazowieckie, Polska",31709532.0,Q983735,,1.0,matched_db_api
507,WRS_GRT_GSZC,-502809.0,Goszczyn,GOSZCZYN,jews_arrived,17LX,1800.0,1775.0,1775.0,Warszawa,Grojec,Congress Poland,,Shn,,447.0,51.7322001,20.8538194,"Goszczyn, powiat grójecki, województwo mazowieckie, Polska",1908946184.0,,,1.0,matched_db_api
508,RDM_KNS_GWRC,-502823.0,Gowarczów,GOWARCHOW,jews_present,1827,1827.0,1827.0,1827.0,Radom,Konskie,Congress Poland,,Shn,,449.0,51.2784974,20.438142,"Gowarczów, powiat konecki, województwo świętokrzyskie, Polska",31876774.0,Q2599348,,1.0,matched_db_api
509,LMZ_OSTL_GVRV,-502836.0,Govorovo,GOWOROWO,jews_present,17XX,1800.0,1700.0,1750.0,Lomza,Ostrolenka,Congress Poland,,Ziv,1827,449.0,52.9006864,21.5570366,"Goworowo, gmina Goworowo, powiat ostrołęcki, województwo mazowieckie, 07-440, Polska",1315117581.0,Q2442947,,1.0,matched_refined
510,PTR_PTR_GRZK,-502639.0,Gorzkowice,GOZHKOWICE,jews_present,18MX,1875.0,1850.0,1850.0,Piotrkow,Piotrkow,Congress Poland,,Shn,,449.0,51.2151631,19.5959459,"Gorzkowice, gmina Gorzkowice, powiat piotrkowski, województwo łódzkie, 97-350, Polska",31880886.0,Q2217528,,1.0,matched_nominatim
511,KLS_LNC_GRBW,-502999.0,Grabów,GRABOW,jews_arrived,1764,1764.0,1764.0,1764.0,Kalisz,Leczyca,Congress Poland,,Shn,,449.0,52.12736,19.00855,"Grabów, powiat łęczycki, województwo łódzkie, Polska",692608340.0,Q985746,,1.0,matched_db_api
512,GLC_STN_GRBW,-1039563.0,Grabowiec,GRABOWIEC (I),community_present,15XX,1600.0,1500.0,1550.0,Galicia,Bohorodczany,Galicia,,Shn,,449.0,48.7450732,24.6177936,"Грабовець, Богородчанська селищна громада, Івано-Франківський район, Івано-Франківська область, 77762, Україна",337587160.0,Q4147261,,1.0,matched_nominatim
513,LBL_GRB_GRBW,-503028.0,Grabowiec,GRABOWIEC (II),first_mention,16EX,1650.0,1600.0,1625.0,Lublin,Hrubieszow,Congress Poland,,Shn,,449.0,50.8217588,23.5494427,"Grabowiec, powiat zamojski, województwo lubelskie, Polska",1849110449.0,,,1.0,matched_db_api
514,PRU_PSN_GRBW,-503067.0,Grabow,GRABOW NAD PROSNA,jews_present,15XX,1600.0,1500.0,1550.0,Prussia,Ostrzeszow,Prussia,,Shn,,449.0,51.5060515,18.1188808,"Grabów nad Prosną, powiat ostrzeszowski, województwo wielkopolskie, Polska",31803186.0,Q206125,,1.0,matched_db_api
515,PLT_KRM_GRDZ,-1039586.0,Gradizhsk,GRADIZHSK,jews_arrived,18EX,1850.0,1800.0,1825.0,Poltava,Kremenchug,Pale,,Ziv,18EX,450.0,49.2311773,33.1206291,"Градизьк, Градизька селищна громада, Кременчуцький район, Полтавська область, 39072, Україна",337566080.0,Q2011635,,1.0,matched_nominatim
516,LMZ_SHC_GRV,-503182.0,Graevo,GRAJEWO,jews_present,16LX,1700.0,1675.0,1675.0,Lomza,Shchuchin,Congress Poland,,Ziv,16MX,450.0,53.6469842,22.4548627,"Grajewo, powiat grajewski, województwo podlaskie, Polska",349239193.0,Q336204,גרייבו,1.0,matched_db_api
517,RDM_KZN_GRNC,-503195.0,Granica,GRANICA (I),jews_arrived,1850,1850.0,1850.0,1850.0,Radom,Kozienice,Congress Poland,,Shn,,450.0,51.4711028,21.8119833,"Granica, Gniewoszów, gmina Gniewoszów, powiat kozienicki, województwo mazowieckie, 26-920, Polska",1809440279.0,Q9275717,,1.0,matched_nominatim
518,POD_GSN_GRNV,-1039604.0,Granov,GRANOV,POP,1765,1765.0,1765.0,1765.0,Podolia,Gaisin,Pale,,Ziv,17EX,450.0,48.873363,29.566227,"Гранів, Краснопільська сільська громада, Гайсинський район, Вінницька область, 23731, Україна",301524923.0,Q4147942,,1.0,matched_nominatim
519,KIV_VSL_GRBN,-1039617.0,Grebenki,GREBENKI,POP,1897,1897.0,1897.0,1897.0,Kiev,Vasilkov,Pale,,Ziv,1897,451.0,49.95346,30.1763499,"Саливонки, Київська область, Україна",337539356.0,Q2578083,,0.875,matched_db_api
520,PRU_PMM_GRFN,-503595.0,Greifenhagen,GREIFENHAGEN,first_mention,1481,1481.0,1481.0,1481.0,Prussia,Pommern,Prussia,,Shn,,451.0,53.2535889,14.4924243,"Gryfino, powiat gryfiński, województwo zachodniopomorskie, Polska",31590108.0,Q186441,,1.0,matched_db_api
521,GLC_LWW_GRMB,-503254.0,Grembow,GREMBOW,,,,,,Galicia,Tarnobrzeg,Galicia,,Shn,,452.0,50.5654299,21.8746189,"Grębów, powiat tarnobrzeski, województwo podkarpackie, Polska",371817514.0,Q3069417,,0.923,matched_db_api
522,MNS_SLT_GRSK,-1943387.0,Gresk,GRESK,jews_arrived,18EX,1850.0,1800.0,1825.0,Minsk,Slutsk,Pale,,Ziv,18EX,453.0,53.168808,27.490139,"Грэск, Слуцкі раён, Мінская вобласць, Беларусь",243015011.0,Q5289469,,1.0,matched_db_api
523,KHR_TRS_GRGR,-2276420.0,Grigoriopol,GRIGORIOPOL,jews_arrived,17LX,1800.0,1775.0,1775.0,Kherson,Tiraspol,Pale,,Ziv,17LX,453.0,47.1471536,29.2939594,"Григориопольский городской совет, Районул Григориопол / Григориопольский район / Григоріопольський район, Нистрения / Приднестровье / Придністров'я, Moldova",278768069.0,Q1025805,,1.0,matched_db_api
524,KVN_KVN_GRNK,-2614598.0,Grinkishki,GRINKISKIS,community_present,16XX,1700.0,1600.0,1650.0,Kovno,Kovno,Pale,,Ziv,16EX,454.0,55.5660405,23.6225313,"Grinkiškis, Grinkiškio seniūnija, Radviliškio rajono savivaldybė, Šiaulių apskritis, Lietuva",6849316780.0,,,0.9,matched_nominatim
525,SWL_VLD_GRSH,-2614600.0,Grishkobuda,GRISKABUDIS,jews_present,17XX,1800.0,1700.0,1750.0,Suwalki,Vladislavov,Congress Poland,רובם היגרו לארהב,Ziv,17EX,454.0,54.8510876,23.170468,"Griškabūdis, Griškabūdžio seniūnija, Marijampolės apskritis, Lietuva",332082018.0,Q935042,,1.0,matched_refined
526,VLH_ZSL_GRTS,-1039744.0,Gritsev,GRITSEV,POP,1847,1847.0,1847.0,1847.0,Volhynia,Zaslavl,Pale,,Ziv,17LX,454.0,49.9726651,27.2175036,"Гриців, Хмельницька область, Україна",337538282.0,Q1973720,,1.0,matched_db_api
527,CRL_ILL_GRV,-3208597.0,Griva,GRIVA,jews_arrived,18XX,1900.0,1800.0,1850.0,Courland,Illukst,Mainland Russia,,Ziv,18EX,454.0,55.8611884,26.5126459,"Daugavpils, Latvija",7050185552.0,,,1.0,matched_db_api
528,CRL_GRB_GRBN,-3208605.0,Grobin,GROBINA,community_present,18EX,1850.0,1800.0,1825.0,Courland,Grobin,Mainland Russia,,Ziv,18EX,454.0,56.5368569,21.1676042,"Grobiņa, Latvija",281102424.0,Q757049,,1.0,matched_db_api
529,GLC_LWW_GRDK,-1039483.0,Gródek,GRODEK JAGIELLONSKI,jews_present,1445,1445.0,1445.0,1445.0,Galicia,Grodek,Galicia,,Shn,,454.0,49.784596,23.6465626,"Городок, Львівська область, Україна",261709042.0,Q930449,,1.0,matched_db_api
530,GRD_BLST_GRDK,-503535.0,Gorodok,GRODEK SOKOLSKI,jews_arrived,16LX,1700.0,1675.0,1675.0,Grodno,Bielostok,Pale,,Ziv,16LX,455.0,53.095237,23.6677887,"Gródek, powiat białostocki, województwo podlaskie, Polska",31576826.0,Q3692486,,1.0,matched_refined
531,VLN_VLK_GRDK,-1943310.0,Gorodok,GRODEK WILENSKI,jews_arrived,18EX,1850.0,1800.0,1825.0,Vilna,Vileika,Pale,"אגודת ישראל, תרבות",Ziv,18EX,455.0,54.1570388,26.9192441,"Гарадок, Маладзечанскі раён, Мінская вобласць, Беларусь",243003397.0,Q36820,,1.0,matched_db_api
532,GRD_GRD_GRDN,-1943562.0,Grodno,GRODNO,jews_arrived,11LX,1200.0,1175.0,1175.0,Grodno,Grodno,Pale,"מהקהילות העתיקות ביותר בליטא, היהודים הגיעו מקייב ומערב אירופה בעקבות מסעות הצלב",Ziv,11LX,455.0,53.6834599,23.8342648,"Гродна, Гродзенская вобласць, Беларусь",428339511.0,Q181376,גרודנו,1.0,matched_db_api
533,PTR_BND_GRDZ,-503386.0,Grodziec,GRODZIEC,jews_arrived,18MX,1875.0,1850.0,1850.0,Piotrkow,Bedzin,Congress Poland,,Shn,,458.0,50.3490841,19.0831533,"Grodziec, Będzin, powiat będziński, Górnośląsko-Zagłębiowska Metropolia, województwo śląskie, 42-575, Polska",476434925.0,Q9276443,,1.0,matched_nominatim
534,WRS_BLN_GRDZ,-503407.0,Grodzisk,GRODZISK,jews_arrived,16LX,1700.0,1675.0,1675.0,Warszawa,Blonie,Congress Poland,,Shn,,458.0,52.1066223,20.6313441,"Grodzisk Mazowiecki, powiat grodziski, województwo mazowieckie, Polska",31698397.0,Q924078,,1.0,matched_refined
535,PRU_PSN_GRTZ,-503428.0,Grätz,GRODZISK WIELKOPOLSKI,jews_arrived,15LX,1600.0,1575.0,1575.0,Prussia,Grodzisk,Prussia,,Shn,,459.0,52.2263198,16.3628106,"Grodzisk Wielkopolski, powiat grodziski, województwo wielkopolskie, Polska",31623501.0,Q52829,,1.0,matched_db_api
536,WRS_GRT_GRJC,-503449.0,Grójec,GROJEC,community_founded,17XX,1800.0,1700.0,1750.0,Warszawa,Grojec,Congress Poland,,Shn,,459.0,51.8655126,20.8675017,"Grójec, powiat grójecki, województwo mazowieckie, Polska",1854936860.0,Q391461,גרוייץ,1.0,matched_db_api
537,PTR_PTR_GRCH,-503292.0,Grocholice,GROKHOLICE,jews_arrived,17EX,1750.0,1700.0,1725.0,Piotrkow,Piotrkow,Congress Poland,,Shn,,460.0,51.3354696,19.3751403,"Grocholice, Bełchatów, powiat bełchatowski, województwo łódzkie, 97-400, Polska",3009704092.0,,,1.0,matched_nominatim
538,GLC_CRC_GRMN,-503472.0,Gromnik,GROMNIK,jews_present,18MX,1875.0,1850.0,1850.0,Galicia,Tarnow,Galicia,,Shn,,460.0,49.6611111,20.8966667,"Gromnik, Krużlowa Niżna, gmina Grybów, powiat nowosądecki, województwo małopolskie, 33-325, Polska",3009704142.0,,,1.0,matched_nominatim
539,KHR_ELZ_GRMK,-1042435.0,Gromokleia,GROMOKLEYA,community_founded,18MX,1875.0,1850.0,1850.0,Kherson,Elizavetgrad,Pale,מושבה חקלאית יהודית,Ziv,18MX,460.0,,,,,,,,not_found
540,PRU_OST_GRSS,-219456.0,Gross-Kackschen,GROSS-KACKSCHEN,POP,1895,1895.0,1895.0,1895.0,Prussia,Ragneta,Prussia,,Shn,,462.0,54.9502663,22.319498,"Groß Kackschen, Садово, Краснознаменский муниципальный округ, Калининградская область, Северо-Западный федеральный округ, Россия",7258354994.0,,,0.966,matched_nominatim
541,KHR_TRS_GRSS,-1057823.0,Grossulovo,GROSSULOVO,POP,1897,1897.0,1897.0,1897.0,Kherson,Tiraspol,Pale,,Ziv,18LX,463.0,47.0775384,29.8509409,"Велика Михайлівка, Великомихайлівська селищна громада, Роздільнянський район, Одеська область, 67100, Україна",319014899.0,Q2652157,,0.947,matched_nominatim
542,MNS_SLT_GRZV,-1943445.0,Grozov,GROZOVO,jews_present,1808,1808.0,1808.0,1808.0,Minsk,Slutsk,Pale,,Ziv,1808,464.0,53.1703852,27.3315156,"Грозава, Капыльскі раён, Мінская вобласць, Беларусь",243009358.0,Q6484145,,0.923,matched_db_api
543,PRU_WST_GRDN,-503551.0,Graudenz,GRUDZIONDZ,community_founded,16XX,1700.0,1600.0,1650.0,Prussia,Grudziadz,Prussia,,Shn,,465.0,53.4876477,18.7557746,"Grudziądz, województwo kujawsko-pomorskie, Polska",1697586141.0,Q123511,,1.0,matched_db_api
544,KVN_SHV_GRDZ,-2614618.0,Grudzi,GRUZDZIAI,community_founded,17LX,1800.0,1775.0,1775.0,Kovno,Shavli,Pale,,Ziv,14EX,416.0,56.0897659,23.2614353,"Gruzdžiai, Gruzdžių seniūnija, Šiaulių rajono savivaldybė, Šiaulių apskritis, Lietuva",2388788670.0,Q12656042,,0.857,matched_nominatim
545,GLC_CRC_GRYB,-503592.0,Grybów,GRYBOW,community_present,17MX,1775.0,1750.0,1750.0,Galicia,Grybow,Galicia,,Shn,,466.0,49.6250919,20.9446455,"Grybów, powiat nowosądecki, województwo małopolskie, Polska",692609203.0,Q990669,גריבוב,1.0,matched_db_api
546,GLC_TRN_GRZY,-1039714.0,Grzymałów,GRZYMALOW,jews_arrived,17EX,1750.0,1700.0,1725.0,Galicia,Skalat,Galicia,,Shn,,466.0,49.33205,26.00979,"Гримайлів, Тернопільська область, Україна",337562696.0,Q1632587,,1.0,matched_db_api
547,SWL_MRM_GDL,-2614649.0,Gudele,GUDELIAI,,,,,,Suwalki,Mariampol,Congress Poland,,Ziv,18LX,467.0,54.7227945,23.6217625,"Gudeliai, Kazlų Rūdos seniūnija, Marijampolės apskritis, Lietuva",2333212254.0,Q12656129,גודליאי,1.0,matched_db_api
548,PRU_PMM_GLZW,-502163.0,Gülzow,GUELZOW,first_mention,1705,1705.0,1705.0,1705.0,Prussia,Pommern,Prussia,,Shn,,467.0,53.8241081,14.9773396,"Golczewo, powiat kamieński, województwo zachodniopomorskie, Polska",1758659853.0,Q591213,,1.0,matched_db_api
549,EKT_ALK_GLPL,-1039899.0,Guliai-Pole,GULAY POLE,jews_present,1881,1881.0,1881.0,1881.0,Ekaterinoslav,Aleksandrovsk,Mainland Russia,,Ziv,18MX,469.0,47.6655382,36.2656849,"Гуляйполе, Гуляйпільська міська громада, Пологівський район, Запорізька область, 70200-70205, Україна",1734381328.0,Q640649,הולייאיפולה,1.0,matched_nominatim
550,LVL_VLK_GLBN,-3208630.0,Gulbene,GULBENE,community_founded,1918,1918.0,1918.0,1918.0,Livland,Valk,Mainland Russia,הוקמה לאחר מלחמת העולם הראשונה,Ziv,1918,469.0,57.1759721,26.7514713,"Gulbene, Latvija",29525428.0,Q753010,,1.0,matched_db_api
551,PRU_OST_GMBN_2,-2913313.0,Gumbinnen,GUMBINNEN,jews_arrived,1765,1765.0,1765.0,1765.0,Prussia,Gabin,Prussia,,Shn,,469.0,54.5921685,22.2014752,"Гусев, Гусевский городской округ, Калининградская область, Северо-Западный федеральный округ, Россия",19338643.0,Q5663,גוסב,1.0,matched_nominatim
552,MGL_ORS_GSN,-2913430.0,Gusino,GUSINO,jews_arrived,18LX,1900.0,1875.0,1875.0,Mogilev,Orsha,Pale,,Ziv,18LX,470.0,54.724441,31.3679835,"Гусино, Краснинский муниципальный округ, Смоленская область, Россия",1177554904.0,Q4152825,,1.0,matched_db_api
553,PRU_OST_GTTS,-499604.0,Guttstadt,GUTTSTADT,jews_arrived,1814,1814.0,1814.0,1814.0,Prussia,Lidzbark,Prussia,,Shn,,471.0,53.9868899,20.3973402,"Dobre Miasto, powiat olsztyński, województwo warmińsko-mazurskie, Polska",31525100.0,Q1505099,,1.0,matched_db_api
554,GLC_STN_GWZD,-1040028.0,Gwoździec,GWOZDZIEC,first_mention,1635,1635.0,1635.0,1635.0,Galicia,Kolomyja,Galicia,,Shn,,471.0,48.5787681,25.281836,"Гвіздець, Івано-Франківська область, Україна",1726586598.0,Q1026927,,1.0,matched_db_api
555,SML_GZH_GZHT,-2907579.0,Gzhatsk,GZHATSK,jews_arrived,18MX,1875.0,1850.0,1850.0,Smolensk,Gzhatsk,Mainland Russia,,Ziv,18MX,474.0,55.553306,34.9968416,"Гагарин, Гагаринский муниципальный округ, Смоленская область, Центральный федеральный округ, 215010, Россия",1921466406.0,Q134318,,1.0,matched_nominatim
556,GRD_PRZ_GNVK,-503896.0,Gainovka,HAJNOWKA,jews_arrived,18LX,1900.0,1875.0,1875.0,Grodno,Pruzhany,Pale,,Ziv,18LX,483.0,52.7365783,23.5878728,"Hajnówka, powiat hajnowski, województwo podlaskie, Polska",246690942.0,Q276859,,1.0,matched_refined
557,GLC_STN_HLCZ,-1038762.0,Halicz,HALICZ,first_mention,14XX,1500.0,1400.0,1450.0,Galicia,Stanislawow,Galicia,,Shn,,484.0,49.123317,24.7299495,"Галич, Івано-Франківська область, Україна",312267035.0,Q146450,,1.0,matched_db_api
558,PRU_WST_HMMR,-498027.0,Hammerstein,HAMMERSTEIN,POP,1831,1831.0,1831.0,1831.0,Prussia,Czluchow,Prussia,,Shn,,494.0,53.68353,16.94221,"Czarne, powiat człuchowski, województwo pomorskie, Polska",31347464.0,Q1015157,,1.0,matched_db_api
559,PRU_OST_HLSB,-513377.0,Heilsberg,HEILSBERG,first_mention,1728,1728.0,1728.0,1728.0,Prussia,Lidzbark,Prussia,,Shn,,507.0,54.1259406,20.5805641,"Lidzbark Warmiński, powiat lidzbarski, województwo warmińsko-mazurskie, Polska",31522931.0,Q751123,,1.0,matched_db_api
