id,name,name_he,viv,viv_code,powiat,sum_group,value,addition,addition_type,group,geocode,modern_name,lat,lon,galil,galil_id,wikidata,wikipedia,osm_id,text,is_child,parent_id
596,Skała,סקאלה פודילסקה,Podolia,POD,Kamieniecki i Czerwono-grodzki.,POD_1,362,,,,POD_SKALA,"Skala-Podilska, Ternopil Oblast, Ukraine",48.8483211,26.1963484,Braclaw,11,Q969475,uk:Скала-Подільська,3167483,Kachal Skalski z p.,0,
597,Studenica,סטודניצה,Podolia,POD,Kamieniecki i Czerwono-grodzki.,POD_1,274,,,,POD_STUDENICA,"Studenytsia, Khmelnytskyi Oblast, Ukraine",48.7478181,26.90168393,Braclaw,11,,,,Kachal Studeniecki z p.,0,
598,Smotrycz,סמוטריץ',Podolia,POD,Kamieniecki i Czerwono-grodzki.,POD_1,375,,,,POD_SMOTRYCZ,"Smotrych, Khmelnytskyi Oblast, Ukraine",48.9482531,26.5595983,Braclaw,11,Q1020118,uk:Смотрич (смт),328574443,Kachal Smotrycki z p.,0,
599,Sołobkowce,סולובקיבצי,Podolia,POD,Kamieniecki i Czerwono-grodzki.,POD_1,530,,,,POD_SOLOBKOWCE,"Solobkivtsi, Khmelnytskyi Oblast, Ukraine",49.0860047,26.9212431,Braclaw,11,Q4427921,uk:Солобківці,337572974,Kachal Sołobkowiecki z p.,0,
600,Szatawa,שאטאווא,Podolia,POD,Kamieniecki i Czerwono-grodzki.,POD_1,164,,,,POD_SZATAWA,"Shatava, Makiv Rural Hromada, Kamianets-Podilskyi Raion, Khmelnytskyi Oblast, 32445, Ukraine",48.7735361,26.704938,Braclaw,11,Q4520819,uk:Шатава,337586359,Kachal Szatawski z p.,0,
601,Sckulec,סקולייץ,Podolia,POD,Kamieniecki i Czerwono-grodzki.,POD_1,356,,,,POD_SOKULEC,"Sokilets, Chortkiv Raion, Ternopil Oblast, Ukraine",48.8867054,25.402074,Braclaw,11,Q4427008,uk:Сокілець (Бучацький район),3167505,Kachal Sckulecki z p.,0,
602,Tarnowoda,טארנורודה,Podolia,POD,Kamieniecki i Czerwono-grodzki.,POD_1,771,,,,POD_TARNORUDA,"Tarnoruda, Khmelnytskyi Oblast, Ukraine",49.4142877,26.2381532,Braclaw,11,,,,Kachal Tarnowodzki z p.,0,
603,Tłuste,טלוסט,Podolia,POD,Kamieniecki i Czerwono-grodzki.,POD_1,355,,,,POD_TLUSTE,"Tovste, Ternopil Oblast, Ukraine",48.8484511,25.7268616,Braclaw,11,Q1026945,uk:Товсте (смт),3167565,Kachal Tłustecki z p.,0,
604,Ułaszkowce,אולאשקובצה,Podolia,POD,Kamieniecki i Czerwono-grodzki.,POD_1,96,,,,POD_ULASZKOWCE,"Ulashkivtsi, Ternopil Oblast, Ukraine",48.8996556,25.8223009,Braclaw,11,Q4470921,uk:Улашківці,3167591,Kachal Ułaszkowiecki z p.,0,
605,Uszyca,סטארה אושיציה,Podolia,POD,Kamieniecki i Czerwono-grodzki.,POD_1,338,,,,POD_USZYCA,"Stara Ushytsia, Khmelnytskyi Oblast, Ukraine",48.5957752,27.0816446,Braclaw,11,Q1973687,uk:Стара Ушиця,4596328,Kachal Uszycki z p.,0,
606,Zaleszczyki,זאלשצ'יקי,Podolia,POD,Kamieniecki i Czerwono-grodzki.,POD_1,362,,,,POD_ZALESZCZYKI,"Zalishchyky, Ternopil Oblast, Ukraine",48.6469926,25.7383108,Braclaw,11,Q213183,uk:Заліщики,3166983,Kachal Zaleszczycki z p.,0,
607,Żwaniec,ז׳וונייץ,Podolia,POD,Kamieniecki i Czerwono-grodzki.,POD_1,1568,,,,POD_ZWANIEC,"Zhvanets, Khmelnytskyi Oblast, Ukraine",48.5497476,26.4913564,Braclaw,11,Q4178401,uk:Жванець,337594173,Kachal Żwaniecki z p.,0,
608,Zbrzyz,זבריז׳,Podolia,POD,Kamieniecki i Czerwono-grodzki.,POD_1,793,,,,POD_ZBRYZ,"Zbryzh, Khmelnytskyi Oblast, Ukraine",48.9118194,26.1960354,Braclaw,11,Q2090491,uk:Збриж (Кам'янець-Подільський район),337580344,Kachal Zbrzyzki z p.,0,
609,Kolendziany,קולנדז׳יאני,Podolia,POD,Kamieniecki i Czerwono-grodzki.,POD_1,38,,,,POD_KOLENDZIANY,"Kolyndiany, Ternopil Oblast, Ukraine",48.9655331,25.952127,Braclaw,11,Q4228878,uk:Колиндяни,3167060,Kachal Kolendziany z wsiami,0,
611,Latyczew,לטיצ'ב,Podolia,POD,Latyczewski.,POD_2,652,,,,POD_LATYCZOW,"Letychiv, Khmelnytskyi Oblast, Ukraine",49.385028,27.624225,Braclaw,11,Q2431181,uk:Летичів,4565801,Miasto Latyczew z parafiami,0,
612,Stara Sieniawa,סטארה סיניאווה,Podolia,POD,Latyczewski.,POD_2,834,,,,POD_SIENIAWASTARA,"Stara Syniava, Khmelnytskyi Oblast, Ukraine",49.5945635,27.6196138,Braclaw,11,Q2391293,uk:Стара Синява,5162201,Miasto Stara Sieniawa z p.,0,
613,Międzyborz,מז'יבוז',Podolia,POD,Latyczewski.,POD_2,2039,,,,POD_MIEDZYBORZ,"Medzhybizh, Khmelnytskyi Oblast, Ukraine",49.4389042,27.4042152,Braclaw,11,Q1022485,uk:Меджибіж,4596373,Miasto Miasto Międzyborz z p.,0,
614,Chmielnik,חמילניק,Podolia,POD,Latyczewski.,POD_2,1417,,,,POD_CHMIELNIK,"Khmilnyk, Vinnytsia Oblast, Ukraine",49.5510263,27.9382714,Braclaw,11,Q1011310,uk:Хмільник,2273953,MiastoChmielnik z p.,0,
615,Szarogrod,שאראגראד,Podolia,POD,Latyczewski.,POD_2,2219,,,,POD_SZAROGROD,"Sharhorod, Vinnytsia Oblast, Ukraine",48.7418077,28.0819465,Braclaw,11,,,,Miasto Szarogrod z p.,0,
616,Mikołajow,מיקולאיוב,Podolia,POD,Latyczewski.,POD_2,1087,,,,POD_MIKOLAJOW,"Mykolaiv, Khmelnytskyi Raion, Khmelnytskyi Oblast, Ukraine",49.5825503,26.8417556,Braclaw,11,Q4320193,uk:Миколаїв (Хмельницький район),337553801,Miasto Mikołajow z p.,0,
617,Zinkow,זינקיב,Podolia,POD,Latyczewski.,POD_2,522,,,,POD_ZINKOW,"Zinkiv, Khmelnytskyi Oblast, Ukraine",49.0859096,27.0727117,Braclaw,11,Q4192261,uk:Зіньків (село),8113078,Miasto Zinkow z p.,0,
618,Podole,פודולי,Podolia,POD,Latyczewski.,POD_2,94,,,,POD_PODOLE,"Podillya, Ukraine",49.29869084182669,27.78285399760035,Braclaw,11,Q16711953,uk:Поділля (Вінниця),4791371908,Miasto Podole novae locationis z p.,0,
619,Szarawca,שאריבקה,Podolia,POD,Latyczewski.,POD_2,114,,,,POD_SZARAWKA,"Sharivka, Yarmolyntsi Settlement Hromada, Khmelnytskyi Raion, Khmelnytskyi Oblast, 32132, Ukraine",49.220711,26.957174,Braclaw,11,Q4520677,uk:Шарівка (Хмельницький район),337566905,Miasto Szarawca z p.,0,
620,Deraznia,דרז'ניה,Podolia,POD,Latyczewski.,POD_2,310,,,,POD_DERAZNIA,"Derazhnia, Khmelnytskyi Oblast, Ukraine",49.2672882,27.4321476,Braclaw,11,Q219775,uk:Деражня,3628339,Miasto Deraznia z p.,0,
621,Wonkowce,וינקיבצי,Podolia,POD,Latyczewski.,POD_2,510,,,,POD_WONKOWCE,"Vinkivtsi, Khmelnytskyi Oblast, Ukraine",49.0323812,27.2314025,Braclaw,11,,,,Miasto Wonkowce z p.,0,
622,Zamiechow,זמיכוב,Podolia,POD,Latyczewski.,POD_2,505,,,,POD_ZAMIECHOW,"Zamikhiv, Nova Ushytsia Settlement Hromada, Kamianets-Podilskyi Raion, Khmelnytskyi Oblast, Ukraine",48.8563879,27.3721554,Braclaw,11,Q4185714,uk:Заміхів (Україна),337582860,Miasto Zamiechow z p.,0,
623,Wierzbowiec,ויז'בובייץ,Podolia,POD,Latyczewski.,POD_2,202,,,,POD_WIERZBOWIEC,"Verbovets, Murovani Kurylivtsi Raion, Vinnytsia Oblast, Ukraine",48.7177416,27.429832,Braclaw,11,Q4107469,uk:Вербовець (Мурованокуриловецький район),10759961,Miasto Wierzbowiec z p.,0,
624,Snitowka,שניטובקא,Podolia,POD,Latyczewski.,POD_2,129,,,,POD_SNITOWKA,"Snitivka, Letychiv Settlement Hromada, Khmelnytskyi Raion, Khmelnytskyi Oblast,",49.33343317,27.50344724,Braclaw,11,Q4425605,uk:Снітків,337584936,Miasto Snitowka z p.,0,
625,Kopaygrod,קופייהורוד,Podolia,POD,Latyczewski.,POD_2,337,,,,POD_KOPAJGROD,"Kopaihorod, Vinnytsia Oblast, Ukraine",48.854094,27.7996666,Braclaw,11,Q1999850,uk:Копайгород,4661742,Miasto Kopaygrod z p.,0,
626,Czarnoostrow,צ'ורני אוסטריב,Podolia,POD,Latyczewski.,POD_2,226,,,,POD_CZARNOOOSTROW,"Chornyi Ostriv, Chornyi Ostriv Settlement Hromada, Khmelnytskyi Raion, Khmelnytskyi Oblast, Ukraine",49.5050201,26.756082,Braclaw,11,Q1973626,uk:Чорний Острів (смт),4601537,Miasto Czarnoostrow z p.,0,
627,Uładowka,אולדובקא,Podolia,POD,Latyczewski.,POD_2,74,,,,POD_ULADOWKA,"Uladivka, Vinnytsia Oblast, Ukraine",49.4996345,28.2276245,Rus,1,Q4470806,uk:Уладівка,4680166,Miasto Uładowka z p.,0,
628,Nowy Konstantynow,קונסטנטינוב,Podolia,POD,Latyczewski.,POD_2,694,,,,POD_KONSTANTYNOWNOWY,"Novokostiantyniv, Letychiv Raion, Khmelnytskyi Oblast, Ukraine",49.4527803,27.5959224,Braclaw,11,,,,Miasto Nowy Konstantynow z p.,0,
629,Płoskirow,חמלניצקי,Podolia,POD,Latyczewski.,POD_2,750,,,,POD_PROSKUROW,"Khmelnytskyi Oblast, Ukraine",49.268624,27.0635998,Braclaw,11,,,,Miasto Płoskirow z p.,0,
630,Bar,באר,Podolia,POD,Latyczewski.,POD_2,1477,,,,POD_BAR,"Bar, Vinnytsia Oblast, Ukraine",49.0779819,27.681276,Braclaw,11,Q737925,uk:Бар (Україна),2925080,Miasto Bar z p.,0,
631,Michałpol,מיכלפול,Podolia,POD,Latyczewski.,POD_2,356,,,,POD_MICHALPOL,"Mykhailivka, Yarmolyntsi Raion, Khmelnytskyi Oblast, Ukraine",49.2375541,27.1468303,Braclaw,11,,,,Miasto Michałpol z p.,0,
632,Ulanow,אולניב,Podolia,POD,Latyczewski.,POD_2,345,,,,POD_ULANOW,"Ulaniv, Vinnytsia Oblast, Ukraine",49.6911273,28.1308882,Braclaw,11,Q335665,uk:Уланів,5263755,Miasto Ulanow z p.,0,
633,Olchowiec,אולחובייץ,Podolia,POD,Latyczewski.,POD_2,24,,,,POD_OLCHOWIEC,"Vilkhovets, Nova Ushytsia, Khmelnytskyi Oblast, Ukraine",48.6986536,27.3565201,Braclaw,11,,,,Miasto Olchowiec z p.,0,
634,Jaryszow,ירישוב,Podolia,POD,Latyczewski.,POD_2,438,,,,POD_JARYSZOW,"Yaryshiv, Vinnytsia Oblast, Ukraine",48.5075062,27.635834,Braclaw,11,Q4539130,uk:Яришів,337595961,Miasto Jaryszow z p.,0,
635,Pikow,פיקוב,Podolia,POD,Latyczewski.,POD_2,287,,,,POD_PIKOW,"Pykiv, Vinnytsia Oblast, Ukraine",49.5567938,28.2621376,Podolia,11,Q4362602,uk:Пиків,337554367,Miasto Pikow z p.,0,
636,Snydkow,סניטקיב,Podolia,POD,Latyczewski.,POD_2,281,,,,POD_SNIEKOW,"Snitkiv, Vinnytsia Oblast, Ukraine",48.81666667,27.63333333,Braclaw,11,Q4425605,uk:Снітків,337584936,Miasto Snydkow z p.,0,
637,Mojchylow,מויכילוב,Podolia,POD,Latyczewski.,POD_2,957,,,,POD_MOHYLOW,"Mohyliv-Podilskyi, Vinnytsia Oblast, Ukraine",48.4584391,27.7929285,Braclaw,11,,,,Miasto Mojchylow z p.,0,
638,Łuczyniec,לוצ׳ינייץ,Podolia,POD,Latyczewski.,POD_2,432,,,,POD_LUCZYNIEC,"Luchynets, Vinnytsia Oblast, Ukraine",48.7143251,27.8349769,Braclaw,11,,,,Miasto Łuczyniec z p.,0,
639,Letniowce,לטניובצי,Podolia,POD,Latyczewski.,POD_2,229,,,,POD_LETNIOWCE,"Litynka, Lityn Settlement Hromada, Vinnytsia Raion, Vinnytsia Oblast, Ukraine",49.35367,27.92381,Braclaw,11,,,,Miasto Letniowce z p.,0,
640,Ozarzyńce,אוזרינצי,Podolia,POD,Latyczewski.,POD_2,322,,,,POD_OZARZYNCE,"Ozaryntsi, Vinnytsia Oblast, Ukraine",48.5407686,27.8090961,Braclaw,11,Q2510543,uk:Озаринці,337594709,Miasto Ozarzyńce,0,
641,Jaruga,יארוהה,Podolia,POD,Latyczewski.,POD_2,131,,,,POD_JARUGA,"Yaruha, Vinnytsia Oblast, Ukraine",48.330326,28.043708,Braclaw,11,Q4539021,uk:Яруга (Могилів-Подільський район),18228487,Miasto Jaruga,0,
643,Bełz,בלז,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,716,,,,BLZ_BELZ,"Belz, Lviv Oblast, Sokal Raion, Ukraine",50.3815209,24.0089352,Chelm Belz,2,Q156565,uk:Белз,527036873,Miasto Bełz z parafiami,0,
644,Sokal,סוקאל,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,1390,,,,BLZ_SOKAL,"Sokal, Lviv Oblast, Ukraine",50.4863542,24.2801559,Chelm Belz,2,Q1000927,uk:Сокаль,8134443,Miasto Sokal z p.,0,
645,Stojanow,סטויאנוב,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,176,,,,BLZ_STOJANOW,"Stoyaniv, Lviv Oblast, Radekhiv Raion, Ukraine",50.3737334,24.6611955,Chelm Belz,2,Q4443237,uk:Стоянів,30710751,Miasto Stojanow z p.,0,
646,Tartakow,טארטאקוב,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,779,,,,BLZ_TARTAKOW,"Tartakiv, Lviv Oblast, Sokal Raion, Ukraine",50.4587251,24.4045614,Chelm Belz,2,Q4452160,uk:Тартаків,337521403,Miasto Tartakow z p.,0,
647,Krystynopol,צ'רבונוהראד,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,759,,,,BLZ_KRYSTYNOPOL,"Chervonohrad, Lviv Oblast, Ukraine",50.3871767,24.2199454,Chelm Belz,2,Q156825,uk:Червоноград,2819236,Miasto Krystynopol z p.,0,
648,Waręz,וריאז',Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,449,,,,BLZ_WAREZ,"Variazh, Lviv Oblast, Sokal Raion, Ukraine",50.5129223,24.0911207,Chelm Belz,2,Q994034,uk:Варяж,337520472,Miasto Waręz z p.,0,
649,Łaszczow,לאשצ'וב,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,360,,,,BLZ_LASZCZOW,"Łaszczów, Lublin Voivodeship, Tomaszów Lubelski County, Poland",50.5332417,23.7255557,Ordyancja Zamoyska,9,,,,Miasto Łaszczow z p.,0,
650,Wielkie Oczy,ויילקה אוצ'י,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,386,,,,BLZ_WIELKIEOCZY,"Wielkie Oczy, Subcarpathian Voivodeship, Lubaczów County, Poland",50.0235198,23.1640425,Przemsyl,12,,,,Miasto Wielkie Oczy z p.,0,
651,Rawa,רווה-רוסקה,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,1050,,,,BLZ_RAWA,"Rava-Ruska, Lviv Oblast, Zhovkva Raion, Ukraine",50.2325742,23.6217783,Chelm Belz,2,Q997343,uk:Рава-Руська,7992890,Miasto Rawa z p.,0,
652,Huwnow,אוהנוב,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,778,,,,BLZ_UHNOW,"Uhniv, Lviv Oblast, Sokal Raion, Ukraine",50.3649126,23.7519532,Chelm Belz,2,Q156812,uk:Угнів,30700536,Miasto Huwnow z p.,0,
653,"Tomaszow, Jozefow",טומשוב לובלסקי,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,806,,,,BLZ_TOMASZOW,"Tomaszów Lubelski, Lublin Voivodeship, Poland",50.447024,23.4163099,Ordyancja Zamoyska,9,Q911009,pl:Tomaszów Lubelski,3108429,Miasto Tomaszow z Jozefowem y parafiami,0,
654,Narol,נארול,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,358,,,,BLZ_NAROL,"Narol, Subcarpathian Voivodeship, Lubaczów County, Poland",50.3490504,23.3268124,Chelm Belz,2,Q2439514,pl:Narol,3009201,Miasto Narol z p.,0,
655,Lipsko,ליפסקו,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,309,,,,BLZ_LIPSKO,"Lipsko, Subcarpathian Voivodeship, Lubaczów County, Poland",50.3481517,23.3353121,Chelm Belz,2,Q6557046,pl:Lipsko (województwo podkarpackie),6904044,Miasto Lipsko z p.,0,
656,Jaroszew,,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,144,,,,BLZ_JARYCZOW,"Jarczów, Tomaszów Lubelski County, Lublin Voivodeship, Poland",50.4238092,23.5907739,Chelm Belz,2,,,,Miasto Jaroszew z p.,0,
657,Augustow,מוסטי ויילקיה,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,267,,,,BLZ_AUGUSTOW,"Velyki Mosty, Lviv Oblast, Sokal Raion, Ukraine",50.2401508,24.1385166,Chelm Belz,2,Q912378,uk:Великі Мости,4245599,Miasto Augustow seu Mosty z p.,0,
658,Magierow,מגרוב,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,440,,,,BLZ_MAGIEROW,"Maheriv, Lviv Oblast, Zhovkva Raion, Ukraine",50.1087231,23.7005918,Chelm Belz,2,Q663482,uk:Магерів,30700980,Miasto Magierow z p.,0,
659,Mosty,מוסטי ויילקיה,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,38,,,,BLZ_MOSTY,"Mosty, Lublin Voivodeship, Tomaszów Lubelski County, Poland",50.4807956,23.6139646,Chelm Belz,2,Q912378,,3009746321,Miasto Mosty ze wsią iedną,0,
660,Libicza,לוביצ'ה קרולסקה,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,154,,,,BLZ_LUBYCZA,"Lubycza Królewska, Lublin Voivodeship, Tomaszów Lubelski County, Poland",50.3410875,23.5185723,Chelm Belz,2,Q130475626,pl:Lubycza Kameralna,3009774006,Miasto Libicza z p.,0,
661,Potok,פוטוק,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,80,,,,BLZ_POTOK,"Potok Górny, Lublin Voivodeship, Biłgoraj County, Poland",50.384498,22.5616633,Chelm Belz,2,Q2118585,,3009746948,Miasto Potok z p.,0,
662,Lubaczow,לובאצ'וב,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,,,,,BLZ_LUBACZOW,"Lubaczów, Subcarpathian Voivodeship, Poland",50.15621,23.12379,Chelm Belz,2,Q931022,pl:Lubaczów,1746429,Miasto Lubaczow z miasteczkiem,0,
663,Potylicz,פוטיליץ',Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,687,,,,BLZ_POTYLICZ,"Potelych, Rava-Ruska Urban Hromada, Lviv Raion, Lviv Oblast, Ukraine",50.211319,23.550301,Chelm Belz,2,Q4374741,uk:Потелич,30698156,Miasto Potylicz y paraf.,0,
664,Cieszanow,צ'שאנוב,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,654,,,,BLZ_CIESZANOW,"Cieszanów, Subcarpathian Voivodeship, Lubaczów County, Poland",50.2447893,23.1306266,Chelm Belz,2,Q653855,pl:Cieszanów,2284190817,Miasto Cieszanow z p.,0,
665,Niemierow,ניימירוב,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,487,,,,BLZ_NIEMIROW,"Nemyriv, Lviv Oblast, Yavoriv Raion, Ukraine",50.1035431,23.4333414,Chelm Belz,2,Q1977281,uk:Немирів (смт),5406888,Miasto Niemierow z p.,0,
666,Oleszczyce,אולשיצה,Bełz,BLZ,Bełzki y Lubaczewski.,BLZ_1,817,,,,BLZ_OLESZYCE,"Oleszyce, Subcarpathian Voivodeship, Lubaczów County, Poland",50.1676885,23.034997,Chelm Belz,2,Q867005,pl:Oleszyce,3009207,Miasto Oleszczyce z p.,0,
668,Grabowiec,גרבובייץ,Bełz,BLZ,Ziemia Buska y Grabowiecki.,BLZ_2,443,,,,BLZ_GRABOWIEC,"Grabowiec, Lublin Voivodeship, Zamość County, Poland",50.8217024,23.5497339,Chelm Belz,2,Q2552017,pl:Grabowiec (powiat zamojski),7091111,Miasto Grabowiec z parafiami,0,
669,Komorow,קומארוב,Bełz,BLZ,Ziemia Buska y Grabowiecki.,BLZ_2,256,,,,BLZ_KOMAROW,"Komarów-Osada, Lublin Voivodeship, Zamość County, Poland",50.6291022,23.4730781,Chelm Belz,2,Q6428177,,3009691023,Miasto Komorow z p.,0,
670,Tyszowce,טישובצה,Bełz,BLZ,Ziemia Buska y Grabowiecki.,BLZ_2,925,,,,BLZ_TYSZOWCE,"Tyszowce, Lublin Voivodeship, Tomaszów Lubelski County, Poland",50.6170721,23.699374,Chelm Belz,2,Q1946027,pl:Tyszowce,2668704,Miasto Tyszowce z p.,0,
671,Horodło,הורודלו,Bełz,BLZ,Ziemia Buska y Grabowiecki.,BLZ_2,220,,,,BLZ_HORODLO,"Horodło, Lublin Voivodeship, Hrubieszów County, Poland",50.8944154,24.0374679,Chelm Belz,2,Q934815,pl:Horodło,2320426901,Miasto Horodło z p.,0,
672,Dubienka,דוביינקה,Bełz,BLZ,Ziemia Buska y Grabowiecki.,BLZ_2,604,,,,BLZ_DUBIENKA,"Dubienka, gmina Dubienka, powiat chełmski, województwo lubelskie, Polska",51.0476985,23.8938053,Chelm Belz,2,Q2398279,pl:Dubienka,7094920,Miasto Dubienka z p.,0,
673,Korytnica,,Bełz,BLZ,Ziemia Buska y Grabowiecki.,BLZ_2,143,,,,BLZ_KORYTNICA,"Korytnica, Wólka Abramowska, gmina Goraj, powiat biłgorajski, województwo lubelskie, Polska",51.191799814997594,25.07086403152475,Chelm Belz,8,Q5017153,,3009722564,Miasto Korytnica z p.,0,
674,Busk,בוסק,Bełz,BLZ,Ziemia Buska y Grabowiecki.,BLZ_2,481,,,,BLZ_BUSK,"Busk, Lviv Oblast, Ukraine",49.9642219,24.6111968,Chelm Belz,2,Q282824,uk:Буськ,7992891,Miasto Busk z p.,0,
675,Szczurowice,שצ'ורוביצה,Bełz,BLZ,Ziemia Buska y Grabowiecki.,BLZ_2,264,,,,BLZ_SZCZUROWICE,"Shchurovychi, Lviv Oblast, Radekhiv Raion, Ukraine",50.2677912,25.0242329,Chelm Belz,2,Q4397305,uk:Романівка (Лопатинська селищна громада),337525323,Miasto Szczurowice z p.,0,
676,Chołojow,חולויוב,Bełz,BLZ,Ziemia Buska y Grabowiecki.,BLZ_2,304,,,,BLZ_CHOLOJOW,"Vuzlove, Lviv Oblast, Radekhiv Raion, Ukraine",50.225258,24.5470989,Chelm Belz,2,Q4469854,uk:Вузлове (Червоноградський район),337526455,Miasto Chołojow z p.,0,
677,Radziechow,ראדז'ייחוב,Bełz,BLZ,Ziemia Buska y Grabowiecki.,BLZ_2,206,,,,BLZ_RADZIECHOW,"Radekhiv, Lviv Oblast, Ukraine",50.2797291,24.6369423,Chelm Belz,2,Q904046,uk:Радехів,5515663,Miasto Radziechow z p.,0,
678,Strzemilcze,סטשמילצ׳ה,Bełz,BLZ,Ziemia Buska y Grabowiecki.,BLZ_2,60,,,,BLZ_STRZEMILCE,"Stremilche, Lviv Oblast, Radekhiv Raion, Ukraine",50.3393499,25.0478176,Wlodzimierz,17,Q4443856,uk:Стремільче,337524200,Miasto Strzemilcze same w sobie,0,
679,Witkow,נובי ויטקוב,Bełz,BLZ,Ziemia Buska y Grabowiecki.,BLZ_2,452,,,,BLZ_WITKOW,"Novyi Vytkiv, Lviv Oblast, Radekhiv Raion, Ukraine",50.314974,24.4830102,Chelm Belz,2,,,,Miasto Witkow z p.,0,
681,Winnica,ויניצה,Bracław,BRC,,BRC_1,555,,,,BRC_WINNICA,"Vinnytsia, Vinnytsia Oblast, Ukraine",49.233083,28.468217,Rus,1,,,,"Miasto Winnica z miastem Nową Winnicą y Jozwinem, tudzież wsiami",0,
682,Kolumnow,קאליניבקה,Bracław,BRC,,BRC_1,155,,,,BRC_KOLUMNOW,"Kalynivka, Vinnytsia Oblast, Ukraine",49.448552,28.5226562,Rus,1,,,,Miasto Kolumnow z w.,0,
683,Strzyżawka,סטריז'בקה,Bracław,BRC,,BRC_1,540,,,,BRC_STRZYZAWKA,"Stryzhavka, Vinnytsia Oblast, Ukraine",49.3123887,28.4746188,Rus,1,Q1999944,uk:Стрижавка (смт),5257894,Miasto Strzyżawka z wsiami y miastem Woronicą,0,
684,Sieliszcza,סילישצ׳ה,Bracław,BRC,,BRC_1,74,,,,BRC_SIELISZCZE,"Selyshche, Tyvriv Raion, Vinnytsia Oblast, Ukraine",49.1258693,28.3646534,Rus,1,Q619830,uk:Селище (Тиврівський район),9193688,Miasto Sieliszcza z w.,0,
685,Woroszyłówka,וורושילובקה,Bracław,BRC,,BRC_1,146,,,,BRC_WOROSZYLOWKA,"Voroshylivka, Vinnytsia Oblast, Ukraine",49.0419376,28.3348342,Rus,1,Q4126003,uk:Ворошилівка,4756427,Miasto Woroszyłówka z wsiami y przedmieściem,0,
686,Krasne,קרסנה,Bracław,BRC,,BRC_1,722,,,,BRC_KRASNE,"Krasne, Tyvriv Raion, Ukraine",48.9152558,28.404095,Rus,1,Q966264,uk:Красне (Тиврівський район),4844800,Miasto Krasne z w.,0,
687,Tomaszpol,טומשפול,Bracław,BRC,,BRC_1,531,,,,BRC_TOMASZPOL,"Tomashpil, Vinnytsia Oblast, Ukraine",48.543779,28.5143798,Rus,1,Q2641624,uk:Томашпіль (смт),4681762,Miasto Tomaszpol z w.,0,
688,Miastkowka,מיסטקובקא,Bracław,BRC,,BRC_1,898,,,,BRC_MIASTKOWKA,"Horodkivka, Kryzhopil Raion, Vinnytsia Oblast, Ukraine",48.3720392,28.6856914,Rus,1,,,,Miasto Miastkowka z w.,0,
689,Cekinowka,צקינובקא,Bracław,BRC,,BRC_1,237,,,,BRC_CEKINOWKA,"Tsekynivka, Yampil Raion, Vinnytsia Oblast, Ukraine",48.1547686,28.3180658,Rus,1,Q4503709,uk:Цекинівка,337657910,Miasto Cekinowka z w.,0,
690,Ezekielnik,חזקאלניק,Bracław,BRC,,BRC_1,724,,,,BRC_CZERNIOWCE,"Chernivtsi, Chernivtsi Raion, Vinnytsia Oblast, Ukraine",48.5404811,28.108548,Rus,1,,,,Miasto Ezekielnik z wsiami y Nowym Miastem,0,
691,Raszkow,ראשקוב,Bracław,BRC,,BRC_1,478,,,,BRC_RASZKOW,"Rascov, Camenca District, Moldova",47.9536955,28.8218711,Rus,14,,,,Miasto Raszkow z w.,0,
692,Krute,קרוטה,Bracław,BRC,,BRC_1,783,,,,BRC_KRUTE,"Kruty, Kodym Raion, Odessa Oblast, Ukraine",46.484583,30.7326,Rus,14,,,,Miasto Krute z miastem Jahorlik y wsiami,0,
693,Jozefgrod,באלטה,Bracław,BRC,,BRC_1,924,,,,BRC_JOZEFGROD,"Balta, Odessa Oblast, Ukraine",47.9370871,29.6288401,Rus,1,,,,Miasto Jozefgrod z w.,0,
